position,flowgofluxconductionheat,effective_temperature_snyder,characteristic_surface_temperature,effective_radiation_temperature,flowgofluxforcedconvectionheat,flowgofluxradiationheat,flowgofluxsnyderheat,heat_budget,channel_width,crystal_fraction,core_temperature,viscosity,density,mean_velocity,crust_temperature,effective_cover_fraction,dphi_dx,dtemp_dx,dphi_dtemp,dtemp_dt,slope,effusion_rate,channel_depth,tho_0,tho_b
2520.0,49203.47846302194,850.0147961132815,0,0,0,0,1284995.9423788828,1334199.4208419048,74.4388275175404,0.25541636763690034,1323.9481999602408,42255.307815097935,2472.2,0.6362499823735253,773.15,0.8128891603694444,2.2027609054172373e-06,-0.000427752354200617,0.005149617258176763,0.01632944566922259,0.017453292519943295,700.0059658460069,14.779999999999987,132.91445690105482,5656.359114191599
2530.0,49215.46085793524,850.0054552272054,0,0,0,0,1285250.3536576848,1334465.81451562,74.45753365180789,0.2554383952459545,1323.9439224366988,42265.54701511473,2472.2,0.636090135854117,773.15,0.8129099506357754,2.2032007209056442e-06,-0.00042783776161370367,0.005149617258176763,0.016328602794502923,0.0174532925199433,700.0059658460069,14.779999999999987,132.94712849790824,5656.3591141915995
2540.0,49227.449053112265,849.9961142423649,0,0,0,0,1285504.891165042,1334732.3402181542,74.47624896733461,0.2554604272531636,1323.9396440590826,42275.791099954586,2472.2,0.6359302912357184,773.15,0.8129307411865712,2.2036407543734007e-06,-0.00042792321135602337,0.005149617258176763,0.01632775994544959,0.017453292519943295,700.0059658460069,14.779999999999987,132.9798118323578,5656.359114191599
2550.0,49239.44305289651,849.986773158661,0,0,0,0,1285759.55499613,1334998.9980490266,74.49497347105017,0.2554824636607073,1323.9353648269691,42286.04007322977,2472.2,0.6357704485168575,773.15,0.8129515320220179,2.2040810059848116e-06,-0.00042800870345948246,0.005149617258176763,0.01632691712205323,0.0174532925199433,700.0059658460069,14.779999999999987,133.01250691114333,5656.3591141915995
2560.0,49251.442861635594,849.9774319759954,0,0,0,0,1286014.3452462228,1335265.7881078585,74.51370716989085,0.25550450447076717,1323.9310847399345,42296.29393855593,2472.2,0.635610607696065,773.15,0.8129723231423012,2.2045214759043516e-06,-0.0004280942379560202,0.005149617258176763,0.016326074324304593,0.017453292519943295,700.0059658460069,14.779999999999987,133.04521374101017,5656.359114191599
2570.0,49263.4484836817,849.9680906942694,0,0,0,0,1286269.2620106905,1335532.7104943723,74.53245007080014,0.25552654968552624,1323.9268037975548,42306.55269955241,2472.2,0.63545076877187,773.15,0.812993114547607,2.2049621642966627e-06,-0.0004281798148776082,0.005149617258176763,0.016325231552194387,0.0174532925199433,700.0059658460069,14.779999999999987,133.07793232870932,5656.3591141915995
2580.0,49275.45992339096,849.9587493133844,0,0,0,0,1286524.3053849877,1335799.7653083787,74.55120218072794,0.2555485993071692,1323.9225219994062,42316.81635984186,2472.2,0.635290931742806,773.15,0.8130139062381211,2.2054030713265324e-06,-0.00042826543425624635,0.005149617258176763,0.01632438880571329,0.017453292519943295,700.0059658460069,14.779999999999987,133.11066268099728,5656.359114191599
2590.0,49287.47718512535,849.9494078332409,0,0,0,0,1286779.4754647033,1336066.9526498287,74.5699635066335,0.2555706533378825,1323.9182393450635,42327.08492305177,2472.2,0.6351310966073871,773.15,0.8130346982140312,2.2058441971589786e-06,-0.0004283510961239795,0.005149617258176763,0.01632354608485196,0.0174532925199433,700.0059658460069,14.779999999999987,133.1434048046362,5656.3591141915995
2600.0,49299.50027324924,849.9400662537407,0,0,0,0,1287034.7723454742,1336334.2726187236,74.58873405547992,0.2555927117798541,1323.9139558341024,42337.35839281151,2472.2,0.6349712633641539,773.15,0.8130554904755218,2.2062855419591038e-06,-0.0004284368005128687,0.005149617258176763,0.016322703389601134,0.017453292519943295,700.0059658460069,14.779999999999987,133.17615870639384,5656.359114191599
2610.0,49311.52919213296,849.9307245747843,0,0,0,0,1287290.19612307,1336601.725315203,74.60751383423988,0.2556147746352737,1323.9096714660973,42347.63677275545,2472.2,0.6348114320116254,773.15,0.8130762830227806,2.206727105892239e-06,-0.0004285225474550194,0.005149617258176763,0.016321860719951432,0.0174532925199433,700.0059658460069,14.779999999999987,133.20892439304353,5656.3591141915995
2620.0,49323.56394615094,849.921382796273,0,0,0,0,1287545.7468933526,1336869.3108395035,74.62630284989257,0.2556368419063326,1323.9053862406226,42357.920066521285,2472.2,0.6346516025483252,773.15,0.813097075855994,2.2071688891238734e-06,-0.0004286083369825679,0.005149617258176763,0.01632101807589356,0.017453292519943295,700.0059658460069,14.779999999999987,133.24170187136426,5656.359114191599
2630.0,49335.60453968182,849.9120409181073,0,0,0,0,1287801.4247522738,1337137.0292919558,74.64510110942399,0.25565891359522386,1323.9011001572528,42368.20827775015,2472.2,0.6344917749727789,773.15,0.813117868975349,2.207610891819654e-06,-0.0004286941691276809,0.005149617258176763,0.016320175457418176,0.0174532925199433,700.0059658460069,14.779999999999987,133.2744911481406,5656.3591141915995
2640.0,49347.65097710857,849.9026989401883,0,0,0,0,1288057.229795881,1337404.8807729897,74.66390861982711,0.25568098970414205,1323.8968132155615,42378.5014100868,2472.2,0.6343319492835123,773.15,0.8131386623810316,2.2080531141453894e-06,-0.00042878004392255686,0.005149617258176763,0.01631933286451593,0.017453292519943295,700.0059658460069,14.779999999999987,133.30729223016283,5656.359114191599
2650.0,49359.703262819094,849.8933568624168,0,0,0,0,1288313.1621203334,1337672.8653831524,74.68272538810274,0.2557030702352835,1323.8925254151222,42388.79946718002,2472.2,0.6341721254790453,773.15,0.8131594560732296,2.208495556267083e-06,-0.0004288659613994317,0.005149617258176763,0.01631849029717751,0.0174532925199433,700.0059658460069,14.779999999999987,133.34010512422674,5656.3591141915995
2660.0,49371.761401205054,849.8840146846933,0,0,0,0,1288569.2218218667,1337940.9832230718,74.70155142125779,0.25572515519084615,1323.8882367555082,42399.10245268169,2472.2,0.6340123035579054,773.15,0.8131802500521292,2.208938218350872e-06,-0.00042895192159056743,0.005149617258176763,0.01631764775539354,0.017453292519943295,700.0059658460069,14.779999999999987,133.3729298371339,5656.359114191599
2670.0,49383.82539666365,849.8746724069185,0,0,0,0,1288825.408996846,1338209.2343935098,74.72038672630796,0.25574724457302966,1323.8839472362922,42409.410370248246,2472.2,0.6338524835186058,773.15,0.8132010443179186,2.209381100563113e-06,-0.00042903792452826883,0.005149617258176763,0.016316805239154682,0.0174532925199433,700.0059658460069,14.779999999999987,133.40576637569143,5656.3591141915995
2680.0,49395.895253595256,849.865330028993,0,0,0,0,1289081.7237416995,1338477.6189952947,74.73923131027419,0.2557693383840353,1323.879656857047,42419.72322353873,2472.2,0.6336926653596756,773.15,0.8132218388707841,2.209824203070274e-06,-0.0004291239702448621,0.005149617258176763,0.016315962748451568,0.017453292519943295,700.0059658460069,14.779999999999987,133.43861474671218,5656.359114191599
2690.0,49407.970976405646,849.8559875508172,0,0,0,0,1289338.1661529795,1338746.137129385,74.75808518018596,0.255791436626066,1323.8753656173444,42430.04101621666,2472.2,0.6335328490796313,773.15,0.8132426337109137,2.210267526039037e-06,-0.0004292100587727152,0.005149617258176763,0.016315120283274854,0.0174532925199433,700.0059658460069,14.779999999999987,133.47147495701446,5656.3591141915995
2700.0,49420.05256950506,849.8466449722916,0,0,0,0,1289594.7363273345,1339014.7888968396,74.7769483430799,0.2558135393013264,1323.8710735167567,42440.36375194917,2472.2,0.6333730346769891,773.15,0.8132634288384949,2.21071106963625e-06,-0.00042929619014422807,0.005149617258176763,0.01631427784361517,0.017453292519943295,700.0059658460069,14.779999999999987,133.50434701342252,5656.359114191599
2710.0,49432.14003730753,849.8373022933165,0,0,0,0,1289851.4343614937,1339283.5743988012,74.79582080599884,0.2558356464120228,1323.8667805548553,42450.69143440658,2472.2,0.6332132221502732,773.15,0.8132842242537149,2.2111548340289003e-06,-0.0004293823643918278,0.005149617258176763,0.016313435429463122,0.0174532925199433,700.0059658460069,14.779999999999987,133.53723092276616,5656.3591141915995
2720.0,49444.23338423235,849.8279595137922,0,0,0,0,1290108.260352307,1339552.4937365393,74.81470257599395,0.2558577579603631,1323.8624867312114,42461.02406726348,2472.2,0.6330534114979972,773.15,0.813305019956762,2.2115988193841826e-06,-0.000429468581547982,0.005149617258176763,0.01631259304080935,0.0174532925199433,700.0059658460069,14.779999999999987,133.57012669188083,5656.3591141915995
2730.0,49456.332614702784,849.8186166336188,0,0,0,0,1290365.2143967096,1339821.5470114124,74.83359366012283,0.25587987394855694,1323.858192045396,42471.3616541978,2472.2,0.6328936027186808,773.15,0.8133258159478236,2.2120430258694406e-06,-0.00042955484164518677,0.005149617258176763,0.016311750677644482,0.0174532925199433,700.0059658460069,14.779999999999987,133.60303432760765,5656.3591141915995
2740.0,49468.437733147046,849.8092736526966,0,0,0,0,1290622.296591744,1340090.7343248911,74.85249406545097,0.2559019943788156,1323.8538964969796,42481.70419889146,2472.2,0.6327337958108374,773.15,0.8133466122270882,2.212487453652201e-06,-0.0004296411447159742,0.005149617258176763,0.016310908339959098,0.0174532925199433,700.0059658460069,14.779999999999987,133.63595383679345,5656.3591141915995
2750.0,49480.54874399741,849.7999305709257,0,0,0,0,1290879.507034546,1340360.0557785435,74.87140379905041,0.2559241192533521,1323.8496000855325,42492.05170502978,2472.2,0.6325739907729853,773.15,0.8133674087947433,2.212932102900153e-06,-0.0004297274907929076,0.005149617258176763,0.01631006602774385,0.017453292519943295,700.0059658460069,14.779999999999987,133.66888522629083,5656.359114191599
2760.0,49492.66565169096,849.7905873882058,0,0,0,0,1291136.8458223525,1340629.5114740434,74.89032286800092,0.25594624857438114,1323.8453028106246,42502.40417630203,2472.2,0.6324141876036381,773.15,0.8133882056509775,2.2133769737811605e-06,-0.0004298138799085843,0.005149617258176763,0.0163092237409893,0.017453292519943295,700.0059658460069,14.779999999999987,133.70182850295808,5656.359114191599
2770.0,49504.788460669595,849.7812441044368,0,0,0,0,1291394.3130525092,1340899.1015131788,74.90925127938995,0.25596838234411895,1323.8410046718254,42512.761616401425,2472.2,0.6322543863013055,773.15,0.8134090027959796,2.213822066463274e-06,-0.000429900312095638,0.005149617258176763,0.016308381479686038,0.017453292519943295,700.0059658460069,14.779999999999987,133.73478367365905,5656.359114191599
2780.0,49516.9171753787,849.7719007195192,0,0,0,0,1291651.9088224391,1341168.8259978178,74.92818904031054,0.2559905205647836,1323.8367056687046,42523.124029024024,2472.2,0.6320945868645096,773.15,0.813429800229937,2.2142673811146792e-06,-0.0004299867873867284,0.005149617258176763,0.01630753924382471,0.017453292519943295,700.0059658460069,14.779999999999987,133.7677507452635,5656.359114191599
2790.0,49529.05180026949,849.7625572333523,0,0,0,0,1291909.633229693,1341438.6850299623,74.94713615786513,0.25601266323859473,1323.8324058008307,42533.49141787074,2472.2,0.631934789291755,773.15,0.8134505979530392,2.2147129179037794e-06,-0.00043007330581455776,0.005149617258176763,0.016306697033395864,0.017453292519943295,700.0059658460069,14.779999999999987,133.80072972464671,5656.359114191599
2800.0,49541.19233979691,849.7532136458358,0,0,0,0,1292167.4863719023,1341708.678711699,74.9660926391621,0.25603481036777376,1323.8281050677724,42543.86378664553,2472.2,0.631774993581556,773.15,0.8134713959654746,2.2151586769991207e-06,-0.0004301598674118558,0.005149617258176763,0.01630585484839009,0.017453292519943295,700.0059658460069,14.779999999999987,133.8337206186899,5656.359114191599
2810.0,49553.33879842048,849.7438699568695,0,0,0,0,1292425.4683467997,1341978.8071452202,74.98505849131722,0.25605696195454375,1323.8238034690983,42554.2411390561,2472.2,0.631615199732426,773.15,0.8134921942674317,2.215604658569422e-06,-0.0004302464722113859,0.005149617258176763,0.01630501268879797,0.017453292519943295,700.0059658460069,14.779999999999987,133.86672343427992,5656.359114191599
2820.0,49565.491180604375,849.7345261663531,0,0,0,0,1292683.5792522219,1342249.0704328262,75.00403372145368,0.2560791180011294,1323.8195010043762,42564.62347881399,2472.2,0.6314554077428762,773.15,0.8135129928590993,2.216050862783581e-06,-0.0004303331202459462,0.005149617258176763,0.016304170554610087,0.017453292519943295,700.0059658460069,14.779999999999987,133.8997381783093,5656.359114191599
2830.0,49577.649490817756,849.7251822741862,0,0,0,0,1292941.8191861154,1342519.468676933,75.0230183367027,0.2561012785097573,1323.8151976731738,42575.01080963488,2472.2,0.6312956176114113,773.15,0.813533791740667,2.2164972898106864e-06,-0.00043041981154837193,0.005149617258176763,0.016303328445817004,0.017453292519943295,700.0059658460069,14.779999999999987,133.93276485767646,5656.359114191599
2840.0,49589.813733533876,849.7158382802678,0,0,0,0,1293200.1882465133,1342790.0019800472,75.04201234420202,0.25612344348265537,1323.8108934750583,42585.40313523777,2472.2,0.631135829336542,773.15,0.8135545909123238,2.216943939819976e-06,-0.0004305065461515272,0.005149617258176763,0.016302486362409264,0.017453292519943295,700.0059658460069,14.779999999999987,133.9658034792854,5656.359114191599
2850.0,49601.98391323032,849.706494184498,0,0,0,0,1293458.6865315484,1343060.6704447786,75.06101575109642,0.25614561292205357,1323.8065884095968,42595.80045934523,2472.2,0.6309760429167808,773.15,0.8135753903742583,2.2173908129808585e-06,-0.00043059332408830947,0.005149617258176763,0.016301644304377468,0.017453292519943295,700.0059658460069,14.779999999999987,133.99885405004605,5656.359114191599
2860.0,49614.160034390035,849.6971499867753,0,0,0,0,1293717.314139468,1343331.4741738578,75.08002856453916,0.2561677868301834,1323.802282476356,42606.202785684276,2472.2,0.6308162583506294,773.15,0.8135961901266607,2.2178379094629424e-06,-0.0004306801453916547,0.005149617258176763,0.016300802271712118,0.017453292519943295,700.0059658460069,14.779999999999987,134.03191657687398,5656.359114191599
2870.0,49626.34210149993,849.6878056869998,0,0,0,0,1293976.0711686113,1343602.4132701112,75.09905079168998,0.256189965209278,1323.797975674902,42616.61011798516,2472.2,0.6306564756365968,773.15,0.8136169901697201,2.218285229435994e-06,-0.00043076701009452963,0.005149617258176763,0.01629996026440382,0.017453292519943295,700.0059658460069,14.779999999999987,134.06499106669057,5656.359114191599
2880.0,49638.53011905187,849.67846128507,0,0,0,0,1294234.9577174187,1343873.4878364706,75.11808243971643,0.2562121480615724,1323.7936680048012,42627.02245998218,2472.2,0.6304966947731868,773.15,0.8136377905036265,2.218732773069953e-06,-0.0004308539182299349,0.005149617258176763,0.01629911828244305,0.017453292519943295,700.0059658460069,14.779999999999987,134.09807752642305,5656.359114191599
2890.0,49650.724091541975,849.6691167808852,0,0,0,0,1294493.9738844337,1344144.6979759757,75.13712351579306,0.25623433538930307,1323.7893594656189,42637.43981541324,2472.2,0.6303369157589059,773.15,0.8136585911285694,2.2191805405349377e-06,-0.0004309408698309056,0.005149617258176763,0.01629827632582039,0.017453292519943295,700.0059658460069,14.779999999999987,134.1311759630043,5656.359114191599
2900.0,49662.92402347131,849.6597721743445,0,0,0,0,1294753.119768301,1344416.0437917723,75.15617402710221,0.25625652719470843,1323.7850500569205,42647.86218802019,2472.2,0.6301771385922569,773.15,0.8136793920447388,2.219628532001242e-06,-0.0004310278649305109,0.005149617258176763,0.01629743439452635,0.017453292519943295,700.0059658460069,14.779999999999987,134.16428638337308,5656.359114191599
2910.0,49675.129919344785,849.6504274653473,0,0,0,0,1295012.3954677559,1344687.5253871006,75.17523398083249,0.25627872348002845,1323.7807397782713,42658.28958154806,2472.2,0.6300173632717503,773.15,0.8137001932523238,2.2200767476393152e-06,-0.00043111490356185025,0.005149617258176763,0.016296592488551507,0.017453292519943295,700.0059658460069,14.779999999999987,134.19740879447397,5656.359114191599
2920.0,49687.34178367312,849.6410826537917,0,0,0,0,1295271.8010816546,1344959.1428653277,75.19430338418172,0.25630092424750484,1323.7764286292356,42668.72199974675,2472.2,0.6298575897958811,773.15,0.8137209947515156,2.2205251876198157e-06,-0.0004312019857580637,0.005149617258176763,0.016295750607886312,0.017453292519943295,700.0059658460069,14.779999999999987,134.2305432032572,5656.359114191599
2930.0,49699.5596209708,849.6317377395773,0,0,0,0,1295531.3367089443,1345230.8963299152,75.21338224435387,0.256323129499381,1323.7721166093781,42679.15944636918,2472.2,0.6296978181631544,773.15,0.8137417965425038,2.220973852113559e-06,-0.00043128911155232175,0.005149617258176763,0.01629490875252134,0.017453292519943295,700.0059658460069,14.779999999999987,134.26368961667902,5656.359114191599
2940.0,49711.783435757134,849.6223927226024,0,0,0,0,1295791.0024486727,1345502.7858844297,75.23247056856059,0.25634533923790215,1323.7678037182627,42689.601925172254,2472.2,0.6295380483720718,773.15,0.8137625986254788,2.221422741291534e-06,-0.0004313762809778285,0.005149617258176763,0.016294066922447076,0.017453292519943295,700.0059658460069,14.779999999999987,134.29684804170137,5656.359114191599
2950.0,49724.01323255622,849.6130476027658,0,0,0,0,1296050.7983999948,1345774.811632551,75.25156836402121,0.2563675534653151,1323.763489955453,42700.04943991683,2472.2,0.6293782804211325,773.15,0.8137834010006313,2.2218718553249146e-06,-0.00043146349406782413,0.005149617258176763,0.01629322511765404,0.017453292519943295,700.0059658460069,14.779999999999987,134.33001848529207,5656.359114191599
2960.0,49736.249015896705,849.6037023799662,0,0,0,0,1296310.7246621659,1346046.9736780627,75.2706756379624,0.2563897721838683,1323.7591753205122,42710.50199436749,2472.2,0.6292185143088357,773.15,0.8138042036681519,2.222321194385048e-06,-0.00043155075085558246,0.005149617258176763,0.016292383338132724,0.017453292519943295,700.0059658460069,14.779999999999987,134.3632009544246,5656.359114191599
2970.0,49748.49079031164,849.5943570541021,0,0,0,0,1296570.7813345378,1346319.2721248495,75.28979239761789,0.25641199539581216,1323.7548598130036,42720.95959229247,2472.2,0.6290587500336827,773.15,0.8138250066282307,2.222770758643448e-06,-0.00043163805137440953,0.005149617258176763,0.016291541583873637,0.017453292519943295,700.0059658460069,14.779999999999987,134.39639545607855,5656.359114191599
2980.0,49760.73856033898,849.5850116250722,0,0,0,0,1296830.9685165703,1346591.7070769093,75.30891865022922,0.2564342231033986,1323.7505434324898,42731.422237463994,2472.2,0.6288989875941715,773.15,0.8138458098810589,2.2232205482718135e-06,-0.0004317253956576476,0.005149617258176763,0.016290699854867263,0.017453292519943295,700.0059658460069,14.779999999999987,134.42960199723916,5656.359114191599
2990.0,49772.99233052137,849.5756660927747,0,0,0,0,1297091.2863078269,1346864.2786383482,75.32805440304553,0.2564564553088813,1323.7462261785333,42741.889933658196,2472.2,0.628739226988798,773.15,0.8138666134268275,2.223670563442025e-06,-0.0004318127837386738,0.005149617258176763,0.016289858151104085,0.017453292519943295,700.0059658460069,14.779999999999987,134.46282058489757,5656.359114191599
3000.0,49785.25210540603,849.566320457108,0,0,0,0,1297351.7348079712,1347136.9869133772,75.34719966332322,0.2564786920145157,1323.7419080506959,42752.3626846549,2472.2,0.6285794682160596,773.15,0.8138874172657274,2.224120804326134e-06,-0.00043190021565089876,0.005149617258176763,0.016289016472574604,0.017453292519943295,700.0059658460069,14.779999999999987,134.49605122605075,5656.359114191599
3010.0,49797.51788954462,849.5569747179704,0,0,0,0,1297612.3141167648,1347409.8320063094,75.36635443832593,0.25650093322255896,1323.7375890485393,42762.84049423768,2472.2,0.6284197112744543,773.15,0.8139082213979496,2.2245712710963614e-06,-0.0004319876914277659,0.005149617258176763,0.01628817481926928,0.017453292519943295,700.0059658460069,14.779999999999987,134.5292939277017,5656.359114191599
3020.0,49809.789687493816,849.5476288752602,0,0,0,0,1297873.024334079,1347682.8140215727,75.3855187353252,0.25652317893526994,1323.7332691716251,42773.32336619412,2472.2,0.6282599561624767,773.15,0.8139290258236854,2.2250219639251176e-06,-0.0004320752111027554,0.005149617258176763,0.0162873331911786,0.017453292519943295,700.0059658460069,14.779999999999987,134.562548696859,5656.359114191599
3030.0,49822.067503814724,849.5382829288757,0,0,0,0,1298133.8655598857,1347955.9330637006,75.40469256159984,0.2565454291549092,1323.7289484195142,42783.811304315575,2472.2,0.6281002028786218,773.15,0.8139498305431261,2.225472882984987e-06,-0.0004321627747093814,0.005149617258176763,0.016286491588293036,0.017453292519943295,700.0059658460069,14.779999999999987,134.59581554053725,5656.359114191599
3040.0,49834.35134307332,849.5289368787147,0,0,0,0,1298394.8378942595,1348229.189237333,75.42387592443635,0.256567683883739,1323.7246267917672,42794.30431239728,2472.2,0.6279404514213834,773.15,0.8139706355564631,2.2259240284487297e-06,-0.000432250382281192,0.005149617258176763,0.016285650010603038,0.017453292519943295,700.0059658460069,14.779999999999987,134.62909446575694,5656.359114191599
3050.0,49846.64120984045,849.5195907246753,0,0,0,0,1298655.9414373853,1348502.5826472258,75.44306883112904,0.2565899431240235,1323.7203042879444,42804.802394238606,2472.2,0.6277807017892512,773.15,0.8139914408638887,2.2263754004892984e-06,-0.0004323380338517727,0.005149617258176763,0.016284808458099057,0.017453292519943295,700.0059658460069,14.779999999999987,134.66238547954447,5656.359114191599
3060.0,49858.937108691316,849.5102444666553,0,0,0,0,1298917.1762895433,1348776.1133982346,75.46227128897931,0.2566122068780284,1323.7159809076059,42815.30555364241,2472.2,0.6276209539807184,773.15,0.8140122464655942,2.2268269992798087e-06,-0.0004324257294547407,0.005149617258176763,0.016283966930771544,0.017453292519943295,700.0059658460069,14.779999999999987,134.69568858893203,5656.359114191599
3070.0,49871.23904420574,849.5008981045528,0,0,0,0,1299178.5425511145,1349049.7815953202,75.4814833052959,0.2566344751480212,1323.7116566503114,42825.813794415364,2472.2,0.6274612079942791,773.15,0.8140330523617715,2.2272788249935507e-06,-0.0004325134691237471,0.005149617258176763,0.016283125428610958,0.017453292519943295,700.0059658460069,14.779999999999987,134.72900380095783,5656.359114191599
3080.0,49883.54702096857,849.4915516382655,0,0,0,0,1299440.0403225918,1349323.5873435603,75.50070488739566,0.25665674793627113,1323.7073315156201,42836.32712036834,2472.2,0.6273014638284217,773.15,0.8140538585526125,2.227730877804008e-06,-0.00043260125289248046,0.005149617258176763,0.01628228395160773,0.017453292519943295,700.0059658460069,14.779999999999987,134.76233112266598,5656.359114191599
3090.0,49895.86104356924,849.482205067691,0,0,0,0,1299701.6697045674,1349597.5307481366,75.51993604260271,0.25667902524504915,1323.7030055030912,42846.84553531587,2472.2,0.6271417214816367,773.15,0.8140746650383095,2.2281831578848347e-06,-0.0004326890807946626,0.005149617258176763,0.016281442499752302,0.017453292519943295,700.0059658460069,14.779999999999987,134.7956705611063,5656.359114191599
3100.0,49908.181116601736,849.4728583927272,0,0,0,0,1299963.4307977362,1349871.6119143378,75.5391767782486,0.256701307076628,1323.6986786122832,42857.36904307634,2472.2,0.626981980952415,773.15,0.8140954718190543,2.228635665409863e-06,-0.0004327769528640499,0.005149617258176763,0.016280601073035115,0.017453292519943295,700.0059658460069,14.779999999999987,134.82902212333485,5656.359114191599
3110.0,49920.50724466504,849.4635116132716,0,0,0,0,1300225.323702901,1350145.8309475658,75.55842710167276,0.2567235934332821,1323.6943508427546,42867.89764747213,2472.2,0.6268222422392439,773.15,0.8141162788950395,2.2290884005531106e-06,-0.0004328648691344346,0.005149617258176763,0.01627975967144659,0.017453292519943295,700.0059658460069,14.779999999999987,134.8623858164133,5656.359114191599
3120.0,49932.83943236285,849.4541647292217,0,0,0,0,1300487.3485209693,1350420.1879533322,75.57768702022234,0.2567458843172876,1323.6900221940632,42878.431352329666,2472.2,0.6266625053406091,773.15,0.8141370862664578,2.229541363488777e-06,-0.0004329528296396445,0.005149617258176763,0.016278918294977133,0.017453292519943295,700.0059658460069,14.779999999999987,134.89576164740947,5656.359114191599
3130.0,49945.17768430342,849.4448177404748,0,0,0,0,1300749.505352948,1350694.6830372515,75.59695654125166,0.25676817973092253,1323.6856926657667,42888.97016147894,2472.2,0.6265027702549996,773.15,0.8141578939335015,2.229994554391233e-06,-0.0004330408344135402,0.005149617258176763,0.01627807694361717,0.017453292519943295,700.0059658460069,14.779999999999987,134.9291496233971,5656.359114191599
3140.0,49957.52200509981,849.4354706469286,0,0,0,0,1301011.7942999518,1350969.3163050516,75.61623567212284,0.25679047967646645,1323.6813622574225,42899.514078754015,2472.2,0.6263430369809012,773.15,0.8141787018963632,2.230447973435033e-06,-0.0004331288834900187,0.005149617258176763,0.016277235617357114,0.017453292519943295,700.0059658460069,14.779999999999987,134.96254975145578,5656.359114191599
3150.0,49969.87239936982,849.4261234484802,0,0,0,0,1301274.2154631978,1351244.0878625675,75.63552442020556,0.2568127841562008,1323.6770309685876,42910.06310799281,2472.2,0.6261833055168,773.15,0.8141995101552357,2.2309016207949117e-06,-0.0004332169769030114,0.005149617258176763,0.01627639431618737,0.017453292519943295,700.0059658460069,14.779999999999987,134.99596203867102,5656.359114191599
3160.0,49982.228871736035,849.4167761450271,0,0,0,0,1301536.7689440097,1351518.9978157456,75.65482279287717,0.2568350931724087,1323.6726987988186,42920.61725303716,2472.2,0.6260235758611813,773.15,0.8142203187103121,2.2313554966457862e-06,-0.0004333051146864853,0.005149617258176763,0.016275553040098367,0.017453292519943295,700.0059658460069,14.779999999999987,135.02938649213442,5656.359114191599
3170.0,49994.59142682584,849.4074287364662,0,0,0,0,1301799.4548438145,1351794.0462706403,75.67413079752279,0.25685740672737517,1323.6683657476717,42931.17651773288,2472.2,0.625863848012528,773.15,0.8142411275617851,2.231809601162752e-06,-0.000433393296874442,0.005149617258176763,0.016274711789080454,0.017453292519943295,700.0059658460069,14.779999999999987,135.06282311894353,5656.359114191599
3180.0,50006.960069271605,849.3980812226944,0,0,0,0,1302062.2732641518,1352069.2333334233,75.69344844153548,0.2568797248233868,1323.6640318147029,42941.74090592992,2472.2,0.6257041219693202,773.15,0.8142619367098487,2.2322639345210985e-06,-0.0004334815235009209,0.005149617258176763,0.016273870563124015,0.017453292519943295,700.0059658460069,14.779999999999987,135.09627192620178,5656.359114191599
3190.0,50019.33480370998,849.3887336036094,0,0,0,0,1302325.224306658,1352344.559110368,75.71277573231518,0.256902047462732,1323.6596969994678,42952.31042148167,2472.2,0.6255443977300437,773.15,0.8142827461546953,2.2327184968962824e-06,-0.0004335697945999938,0.005149617258176763,0.01627302936221951,0.017453292519943295,700.0059658460069,14.779999999999987,135.12973292101864,5656.359114191599
3200.0,50031.715634782864,849.3793858791073,0,0,0,0,1302588.3080730753,1352620.023707858,75.73211267727025,0.25692437464770096,1323.6553613015217,42962.88506824588,2472.2,0.6253846752931772,773.15,0.814303555896519,2.2331732884639442e-06,-0.0004336581102057681,0.005149617258176763,0.016272188186357228,0.017453292519943295,700.0059658460069,14.779999999999987,135.16320611050958,5656.359114191599
3210.0,50044.10256713631,849.3700380490857,0,0,0,0,1302851.5246652467,1352895.627232383,75.75145928381573,0.2569467063805856,1323.6510247204196,42973.4648500837,2472.2,0.6252249546572072,773.15,0.8143243659355127,2.2336283093998967e-06,-0.0004337464703523848,0.005149617258176763,0.016271347035527607,0.017453292519943295,700.0059658460069,14.779999999999987,135.19669150179598,5656.359114191599
3220.0,50056.495605421784,849.3606901134413,0,0,0,0,1303114.8741851316,1353171.3697905533,75.77081555937535,0.2569690426636796,1323.6466872557162,42984.04977086073,2472.2,0.625065235820611,773.15,0.81434517627187,2.2340835598801537e-06,-0.00043383487507402395,0.005149617258176763,0.016270505909721004,0.017453292519943295,700.0059658460069,14.779999999999987,135.2301891020053,5656.359114191599
3230.0,50068.894754295536,849.3513420720706,0,0,0,0,1303378.3567347939,1353447.2514890893,75.7901815113805,0.2569913834992784,1323.6423489069655,42994.63983444658,2472.2,0.6249055187818653,773.15,0.8143659869057852,2.2345390400809112e-06,-0.00043392332440490074,0.005149617258176763,0.016269664808927768,0.017453292519943295,700.0059658460069,14.779999999999987,135.26369891827105,5656.359114191599
3240.0,50081.30001841834,849.3419939248704,0,0,0,0,1303641.9724163976,1353723.272434816,75.80955714726981,0.2570137288896792,1323.6380096737214,43005.235044714456,2472.2,0.6247458035394504,773.15,0.814386797837452,2.234994750178536e-06,-0.0004340118183792638,0.005149617258176763,0.01626882373313827,0.017453292519943295,700.0059658460069,14.779999999999987,135.29722095773252,5656.359114191599
